0,1,2,3,4,5,6,7,8,9,10,11,12
GEOL-101-562,11,6,1 1,,0,19 3.421,0.0,0.0,0.0,1.0,0.0,20 BENAVIDES IGLESIAS
,57.89%,31.58%,5.26%5.26%,,0.00%,,,,,,,
GEOL-101-563,2,11,3 2,,0,18 2.722,0.0,0.0,0.0,0.0,0.0,18 BENAVIDES IGLESIAS
,11.11%,61.11%,16.67%  11.11%,,0.00%,,,,,,,
GEOL-101-564,4,6,6 2,,0,18 2.667,0.0,0.0,0.0,0.0,0.0,18 REGMI N
,22.22%,33.33%,33.33%  11.11%,,0.00%,,,,,,,
GEOL-101-566,4,6,7 0,,0,17 2.824,0.0,0.0,0.0,0.0,0.0,17 REGMI N
,23.53%,35.29%,41.18%0.00%,,0.00%,,,,,,,
GEOL-101-567,7,8,3 0,,0,18 3.222,0.0,0.0,0.0,0.0,0.0,18 REGMI N
,38.89%,44.44%,16.67%0.00%,,0.00%,,,,,,,
GEOL-101-570,5,9,3 1,,1,19 2.842,0.0,0.0,0.0,0.0,0.0,19 REGMI N
,26.32%,47.37%,15.79%5.26%,,5.26%,,,,,,,
COURSE TOTAL:,227,420,312 56,,9,1024 2.781,10.0,0.0,0.0,25.0,1.0,1060
,22.17%,41.02%,30.47%5.47%,,0.88%,,,,,,,
GEOL-104-501,7,11,2 0,,0,20 3.250,0.0,0.0,0.0,0.0,0.0,20 HAJASH A
,35.00%,55.00%,10.00%0.00%,,0.00%,,,,,,,
GEOL-104-502,6,9,1 0,,1,17 3.118,0.0,0.0,0.0,1.0,3.0,21 HAJASH A
,35.29%,52.94%,5.88%0.00%,,5.88%,,,,,,,
GEOL-104-503,5,12,2 1,,0,20 3.050,0.0,0.0,0.0,0.0,0.0,20 HAJASH A
,25.00%,60.00%,10.00%5.00%,,0.00%,,,,,,,
