0,1,2,3,4,5,6,7,8,9,10,11,12
BIOL-111-401,7,3,5 15,,,21 2.286,0.0,0.0,0.0,1.0,0.0,22 WARDLE W
,33.33%,14.29%,23.81%4.76%  23.81%,,,,,,,,,
BIOL-111-402,6,7,3 20,,,18 2.944,0.0,0.0,0.0,2.0,0.0,20 WARDLE W
,33.33%,38.89%,16.67%  11.11%0.00%,,,,,,,,,
BIOL-111-403,3,6,4 18,,,22 1.773,0.0,0.0,0.0,2.0,0.0,24 WARDLE W
,13.64%,27.27%,18.18%4.55%  36.36%,,,,,,,,,
BIOL-111-405,3,7,6 24,,,22 2.136,0.0,0.0,0.0,1.0,0.0,23 WARDLE W
,13.64%,31.82%,27.27%9.09%  18.18%,,,,,,,,,
COURSE TOTAL:,19,23,18 6 17,,,83 2.253,0.0,0.0,0.0,6.0,0.0,89
,22.89%,27.71%,21.69%7.23%  20.48%,,,,,,,,,
BIOL-112-401,3,7,6 03,,,19 2.368,0.0,0.0,0.0,0.0,0.0,19 METZ T
,15.79%,36.84%,31.58%0.00%  15.79%,,,,,,,,,
BIOL-112-402,5,3,5 23,,,18 2.278,0.0,0.0,0.0,1.0,0.0,19 METZ T
,27.78%,16.67%,27.78%  11.11%  16.67%,,,,,,,,,
BIOL-112-403,0,9,6 30,,,18 2.333,0.0,0.0,0.0,0.0,0.0,18 METZ T
,0.00%,50.00%,33.33%  16.67%0.00%,,,,,,,,,
BIOL-112-404,4,5,6 13,,,19 2.316,0.0,0.0,0.0,0.0,0.0,19 METZ T
,21.05%,26.32%,31.58%5.26%  15.79%,,,,,,,,,
BIOL-112-405,4,5,8 10,,,18 2.667,0.0,0.0,0.0,1.0,0.0,19 METZ T
,22.22%,27.78%,44.44%5.56%0.00%,,,,,,,,,
BIOL-112-406,2,3,5 00,,,10 2.700,0.0,0.0,0.0,0.0,0.0,10 METZ T
,20.00%,30.00%,50.00%0.00%0.00%,,,,,,,,,
BIOL-112-407,5,9,3 00,,,17 3.118,0.0,0.0,0.0,0.0,0.0,17 METZ T
,29.41%,52.94%,17.65%0.00%0.00%,,,,,,,,,
BIOL-112-409,4,8,5 2,0,,19 2.737,0.0,0.0,0.0,0.0,0.0,19 METZ T
,21.05%,42.11%,26.32%  10.53%,0.00%,,,,,,,,
BIOL-112-410,3,5,7 1,0,,16 2.625,0.0,0.0,0.0,0.0,0.0,16 METZ T
,18.75%,31.25%,43.75%6.25%,0.00%,,,,,,,,
BIOL-112-411,7,7,2 1,0,,17 3.176,0.0,0.0,0.0,0.0,0.0,17 METZ T
,41.18%,41.18%,11.76%5.88%,0.00%,,,,,,,,
BIOL-112-412,5,6,4 1,1,,17 2.765,1.0,0.0,0.0,0.0,0.0,18 METZ T
,29.41%,35.29%,23.53%5.88%,5.88%,,,,,,,,
COURSE TOTAL:,51,72,62 12,11,,208 2.673,1.0,0.0,0.0,2.0,0.0,211
,24.52%,34.62%,29.81%5.77%,5.29%,,,,,,,,
BIOL-351-401,9,6,4 0,0,,19 3.263,0.0,0.0,0.0,0.0,0.0,19 SCHWARZ J
,47.37%,31.58%,21.05%0.00%,0.00%,,,,,,,,
BIOL-351-402,9,8,1 1,0,,19 3.316,0.0,0.0,0.0,0.0,0.0,19 SCHWARZ J
,47.37%,42.11%,5.26%5.26%,0.00%,,,,,,,,
COURSE TOTAL:,18,14,5 1,0,,38 3.289,0.0,0.0,0.0,0.0,0.0,38
