0,1,2,3,4,5,6,7,8,9,10,11,12
VSCS-685-605,0,0,0,0,0,0 0.000,0.0,2.0,0.0,0.0,0.0,2 STEINER J
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-691-620,0,0,0,0,0,0 0.000,0.0,8.0,0.0,0.0,0.0,8 SUCHODOLSKI J
,0.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-307,14,2,0,0,0,16 3.875,0.0,0.0,0.0,0.0,0.0,16 HOPPES S
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-310,79,0,0,0,0,79 4.000,0.0,0.0,0.0,0.0,0.0,79 WILLARD M
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-311,38,5,0,0,0,43 3.884,0.0,0.0,0.0,0.0,0.0,43 ROGERS K
,88.37%,11.63%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-314,24,33,2,0,0,59 3.373,0.0,0.0,0.0,0.0,0.0,59 ZORAN D
,40.68%,55.93%,3.39%,0.00%,0.00%,,,,,,,
VSCS-948-316,6,21,3,0,0,30 3.100,0.0,0.0,0.0,0.0,0.0,30 DODD J
,20.00%,70.00%,10.00%,0.00%,0.00%,,,,,,,
VSCS-948-317,3,27,0,0,0,30 3.100,0.0,0.0,0.0,0.0,0.0,30 DODD J
,10.00%,90.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-319,26,59,0,0,0,85 3.306,0.0,0.0,0.0,0.0,0.0,85 BARTON C
,30.59%,69.41%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-322,37,43,0,0,0,80 3.462,0.0,0.0,0.0,0.0,1.0,81 AUGUST J
,46.25%,53.75%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-327,25,0,0,0,0,25 4.000,0.0,0.0,0.0,0.0,0.0,25 GORDON S
,100.00%,0.00%,0.00%,0.00%,0.00%,,,,,,,
VSCS-948-329,23,0,0,0,0,23 4.000,0.0,0.0,0.0,0.0,0.0,23 HEATLEY J
VSCS-948-332,27,0,0,0,1,28 3.857,0.0,0.0,0.0,0.0,0.0,28 BEAVER B
,96.43%,0.00%,0.00%,0.00%,3.57%,,,,,,,
