0,1,2,3,4,5,6,7,8,9,10,11,12
,41.67%,37.50%,12.50%,0.00%,8.33%,,,,,,,
COURSE TOTAL:,10,9,3,0,2,24 3.042,0.0,0.0,0.0,0.0,0.0,24
,41.67%,37.50%,12.50%,0.00%,8.33%,,,,,,,
DEPARTMENT TOTAL:,10,9,3,0,2,24 3.042,0.0,0.0,0.0,0.0,0.0,24
,41.67%,37.50%,12.50%,0.00%,8.33%,,,,,,,
COLLEGE TOTAL:,10,9,3,0,2,24 3.042,0.0,0.0,0.0,0.0,0.0,24
PETE-311-501,2,4,0,0,0,6 3.333,0.0,0.0,0.0,0.0,0.0,6 FAHES M
,33.33%,66.67%,0.00%,0.00%,0.00%,,,,,,,
PETE-311-502,5,8,0,0,0,13 3.385,1.0,0.0,0.0,0.0,0.0,14 FAHES M
,38.46%,61.54%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,7,12,0,0,0,19 3.368,1.0,0.0,0.0,0.0,0.0,20
,36.84%,63.16%,0.00%,0.00%,0.00%,,,,,,,
PETE-321-501,5,4,5,0,1,15 2.800,0.0,0.0,0.0,0.0,0.0,15 GUPTA A
,33.33%,26.67%,33.33%,0.00%,6.67%,,,,,,,
PETE-321-502,5,7,4,0,1,17 2.882,0.0,0.0,0.0,0.0,0.0,17 GUPTA A
,29.41%,41.18%,23.53%,0.00%,5.88%,,,,,,,
COURSE TOTAL:,10,11,9,0,2,32 2.844,0.0,0.0,0.0,0.0,0.0,32
,31.25%,34.38%,28.13%,0.00%,6.25%,,,,,,,
PETE-322-500,18,16,3,0,0,37 3.405,0.0,0.0,0.0,0.0,0.0,37 ALJUHANI S
,48.65%,43.24%,8.11%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,18,16,3,0,0,37 3.405,0.0,0.0,0.0,0.0,0.0,37
,48.65%,43.24%,8.11%,0.00%,0.00%,,,,,,,
PETE-323-500,11,15,7,0,0,33 3.121,0.0,0.0,0.0,0.0,0.0,33 FRAIM M
,33.33%,45.45%,21.21%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,11,15,7,0,0,33 3.121,0.0,0.0,0.0,0.0,0.0,33
,33.33%,45.45%,21.21%,0.00%,0.00%,,,,,,,
PETE-324-500,9,19,4,0,0,32 3.156,0.0,0.0,0.0,0.0,0.0,32 RETNANTO A
,28.13%,59.38%,12.50%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,9,19,4,0,0,32 3.156,0.0,0.0,0.0,0.0,0.0,32
PETE-325-500,13,17,2,0,0,32 3.344,0.0,0.0,0.0,0.0,0.0,32 RETNANTO A
,40.63%,53.13%,6.25%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,13,17,2,0,0,32 3.344,0.0,0.0,0.0,0.0,0.0,32
,40.63%,53.13%,6.25%,0.00%,0.00%,,,,,,,
PETE-335-901,8,4,1,0,1,14 3.286,0.0,0.0,0.0,0.0,0.0,14 FRAIM M
,57.14%,28.57%,7.14%,0.00%,7.14%,,,,,,,
PETE-335-902,7,3,0,0,0,10 3.700,0.0,0.0,0.0,0.0,0.0,10 FRAIM M
,70.00%,30.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,15,7,1,0,1,24 3.458,0.0,0.0,0.0,0.0,0.0,24
,62.50%,29.17%,4.17%,0.00%,4.17%,,,,,,,
PETE-400-501,7,9,1,0,0,17 3.353,0.0,0.0,0.0,0.0,0.0,17 WINN R
,41.18%,52.94%,5.88%,0.00%,0.00%,,,,,,,
PETE-400-502,4,2,1,0,0,7 3.429,0.0,0.0,0.0,0.0,0.0,7 WINN R
,57.14%,28.57%,14.29%,0.00%,0.00%,,,,,,,
PETE-400-503,0,7,6,1,0,14 2.429,0.0,0.0,0.0,0.0,0.0,14 WINN R
,0.00%,50.00%,42.86%,7.14%,0.00%,,,,,,,
COURSE TOTAL:,11,18,8,1,0,38 3.026,0.0,0.0,0.0,0.0,0.0,38
,28.95%,47.37%,21.05%,2.63%,0.00%,,,,,,,
PETE-403-500,12,17,3,1,0,33 3.212,0.0,0.0,0.0,0.0,0.0,33 AMANI M
,36.36%,51.52%,9.09%,3.03%,0.00%,,,,,,,
COURSE TOTAL:,12,17,3,1,0,33 3.212,0.0,0.0,0.0,0.0,0.0,33
,36.36%,51.52%,9.09%,3.03%,0.00%,,,,,,,
PETE-489-500,5,2,3,0,0,10 3.200,0.0,0.0,0.0,0.0,0.0,10 AGGOUR M
PHYS-208-501,13,8,4 0,0,,25 3.360,0.0,0.0,0.0,0.0,0.0,25 ALLEN R
,52.00%,32.00%,16.00%0.00%,0.00%,,,,,,,,
PHYS-208-502,4,6,4 2,2,,18 2.444,0.0,0.0,0.0,1.0,0.0,19 ABOU GHANTOUS M
,22.22%,33.33%,22.22%  11.11%  11.11%,,,,,,,,,
PHYS-208-503,6,6,5 2,1,,20 2.700,0.0,0.0,0.0,2.0,0.0,22 BELIC M
,30.00%,30.00%,25.00%  10.00%,5.00%,,,,,,,,
COURSE TOTAL:,23,20,13 4,3,,63 2.889,0.0,0.0,0.0,3.0,0.0,66
,36.51%,31.75%,20.63%6.35%,4.76%,,,,,,,,
PHYS-218-501,5,3,11 1,4,,24 2.167,0.0,0.0,0.0,0.0,0.0,24 BOUHALI O
,20.83%,12.50%,45.83%4.17%  16.67%,,,,,,,,,
PHYS-218-502,6,8,3 4,4,,25 2.320,0.0,0.0,0.0,0.0,0.0,25 NHA H
,24.00%,32.00%,12.00%  16.00%  16.00%,,,,,,,,,
COURSE TOTAL:,11,11,14 5,8,,49 2.245,0.0,0.0,0.0,0.0,0.0,49
,22.45%,22.45%,28.57%  10.20%,16.33%,,,,,,,,
PHYS-222-500,7,10,18 3,2,,40 2.425,0.0,0.0,0.0,1.0,0.0,41 ABOU GHANTOUS M
,17.50%,25.00%,45.00%7.50%,5.00%,,,,,,,,
COURSE TOTAL:,7,10,18 3,2,,40 2.425,0.0,0.0,0.0,1.0,0.0,41
,17.50%,25.00%,45.00%7.50%,5.00%,,,,,,,,
POLS-206-501,6,11,4 1,,0,22 3.000,0.0,0.0,0.0,1.0,0.0,23 HEEG J
,27.27%,50.00%,18.18%4.55%,,0.00%,,,,,,,
POLS-206-502,8,11,4 2,,0,25 3.000,0.0,0.0,0.0,2.0,0.0,27 HEEG J
,32.00%,44.00%,16.00%8.00%,,0.00%,,,,,,,
COURSE TOTAL:,14,22,8 3,,0,47 3.000,0.0,0.0,0.0,3.0,0.0,50
,29.79%,46.81%,17.02%6.38%,,0.00%,,,,,,,
POLS-207-501,4,10,8 0,,0,22 2.818,0.0,0.0,0.0,0.0,0.0,22 THORNTON D
,18.18%,45.45%,36.36%0.00%,,0.00%,,,,,,,
POLS-207-502,7,6,4 5,,2,24 2.458,0.0,0.0,0.0,0.0,0.0,24 THORNTON D
,29.17%,25.00%,16.67%  20.83%,,8.33%,,,,,,,
COURSE TOTAL:,11,16,12 5,,2,46 2.630,0.0,0.0,0.0,0.0,0.0,46
