0,1,2,3,4,5,6,7,8,9,10,11,12
,44.12%,47.06%,5.88%,0.00%,2.94%,,,,,,,
ENGL-312-200,5,13,8,3,2,31 2.516,0.0,0.0,0.0,0.0,0.0,31 BRADLEY N
,16.13%,41.94%,25.81%,9.68%,6.45%,,,,,,,
COURSE TOTAL:,20,29,10,3,3,65 2.923,0.0,0.0,0.0,0.0,0.0,65
,30.77%,44.62%,15.38%,4.62%,4.62%,,,,,,,
ENGL-313-100,17,13,2,1,0,33 3.394,0.0,0.0,0.0,1.0,0.0,34 CEDILLO C
,51.52%,39.39%,6.06%,3.03%,0.00%,,,,,,,
COURSE TOTAL:,17,13,2,1,0,33 3.394,0.0,0.0,0.0,1.0,0.0,34
,51.52%,39.39%,6.06%,3.03%,0.00%,,,,,,,
ENGL-334-200,22,7,2,0,2,33 3.424,0.0,0.0,0.0,0.0,0.0,33 LAWRENCE N
,66.67%,21.21%,6.06%,0.00%,6.06%,,,,,,,
COURSE TOTAL:,22,7,2,0,2,33 3.424,0.0,0.0,0.0,0.0,0.0,33
,66.67%,21.21%,6.06%,0.00%,6.06%,,,,,,,
ENGL-338-200,14,6,7,0,0,27 3.259,0.0,0.0,0.0,0.0,5.0,32 PORTALES M
,51.85%,22.22%,25.93%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,14,6,7,0,0,27 3.259,0.0,0.0,0.0,0.0,5.0,32
,51.85%,22.22%,25.93%,0.00%,0.00%,,,,,,,
ENGL-360-200,8,20,0,0,0,28 3.286,0.0,0.0,0.0,0.0,0.0,28 TALAFUSE E
,28.57%,71.43%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,8,20,0,0,0,28 3.286,0.0,0.0,0.0,0.0,0.0,28
,28.57%,71.43%,0.00%,0.00%,0.00%,,,,,,,
ENGL-361-100,9,18,2,1,1,31 3.064,0.0,0.0,0.0,0.0,0.0,31 DAY S
COURSE TOTAL:,9,18,2 1,,1,31 3.065,0.0,0.0,0.0,0.0,0.0,31
,29.03%,58.06%,6.45%3.23%,,3.23%,,,,,,,
ENGL-415-910,8,6,4 3,,0,21 2.905,0.0,0.0,0.0,1.0,0.0,22 HOAGWOOD T
,38.10%,28.57%,19.05%  14.29%,,0.00%,,,,,,,
ENGL-415-920,16,3,0 0,,1,20 3.650,0.0,0.0,0.0,0.0,0.0,20 MCCANN J
,80.00%,15.00%,0.00%0.00%,,5.00%,,,,,,,
COURSE TOTAL:,24,9,4 3,,1,41 3.268,0.0,0.0,0.0,1.0,0.0,42
,58.54%,21.95%,9.76%7.32%,,2.44%,,,,,,,
ENGL-481-910,14,3,0 0,,0,17 3.824,0.0,0.0,0.0,0.0,0.0,17 TAYLOR C
,82.35%,17.65%,0.00%0.00%,,0.00%,,,,,,,
ENGL-481-920,8,5,1 0,,0,14 3.500,0.0,0.0,0.0,1.0,0.0,15 HODGSON L
,57.14%,35.71%,7.14%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,22,8,1 0,,0,31 3.677,0.0,0.0,0.0,1.0,0.0,32
,70.97%,25.81%,3.23%0.00%,,0.00%,,,,,,,
LING-602-200,4,1,0 0,,0,5 3.800,0.0,0.0,0.0,0.0,0.0,5 KENDALL S
,80.00%,20.00%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,4,1,0 0,,0,5 3.800,0.0,0.0,0.0,0.0,0.0,5
,80.00%,20.00%,0.00%0.00%,,0.00%,,,,,,,
FREN-601-100,7,1,0,0,0,8 3.875,0.0,1.0,0.0,0.0,0.0,9 LARSON R
,87.50%,12.50%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,7,1,0,0,0,8 3.875,0.0,1.0,0.0,0.0,0.0,9
