0,1,2,3,4,5,6,7,8,9,10,11,12
KINE-307-100,2,3,1 0,,0,6 3.167,0.0,0.0,0.0,0.0,0.0,6 GABBARD C
,33.33%,50.00%,16.67%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,2,3,1 0,,0,6 3.167,0.0,0.0,0.0,0.0,0.0,6
,33.33%,50.00%,16.67%0.00%,,0.00%,,,,,,,
KINE-318-200,5,6,4 0,,0,15 3.067,0.0,0.0,0.0,0.0,0.0,15 KNIFFIN D
,33.33%,40.00%,26.67%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,5,6,4 0,,0,15 3.067,0.0,0.0,0.0,0.0,0.0,15
,33.33%,40.00%,26.67%0.00%,,0.00%,,,,,,,
KINE-319-299,10,30,9 0,,2,51 2.902,0.0,0.0,0.0,0.0,0.0,51 SINGER J
,19.61%,58.82%,17.65%0.00%,,3.92%,,,,,,,
COURSE TOTAL:,10,30,9 0,,2,51 2.902,0.0,0.0,0.0,0.0,0.0,51
,19.61%,58.82%,17.65%0.00%,,3.92%,,,,,,,
KINE-406-100,5,10,3 2,,0,20 2.900,0.0,0.0,0.0,0.0,0.0,20 WRIGHT D
,25.00%,50.00%,15.00%  10.00%,,0.00%,,,,,,,
COURSE TOTAL:,5,10,3 2,,0,20 2.900,0.0,0.0,0.0,0.0,0.0,20
,25.00%,50.00%,15.00%  10.00%,,0.00%,,,,,,,
KINE-426-101,7,9,6 0,,0,22 3.046,0.0,0.0,0.0,0.0,0.0,22 KIRKHAM E
,31.82%,40.91%,27.27%0.00%,,0.00%,,,,,,,
KINE-426-102,5,5,5 0,,0,15 3.000,0.0,0.0,0.0,0.0,0.0,15 KIRKHAM E
KINE-426-201,5,10,1,0,0,16 3.250,0.0,0.0,0.0,0.0,0.0,16 LAWLER J
,31.25%,62.50%,6.25%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,17,24,12,0,0,53 3.094,0.0,0.0,0.0,0.0,0.0,53
,32.08%,45.28%,22.64%,0.00%,0.00%,,,,,,,
KINE-427-100,6,4,6,0,0,16 3.000,0.0,0.0,0.0,0.0,0.0,16 GREEN J
,37.50%,25.00%,37.50%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,6,4,6,0,0,16 3.000,0.0,0.0,0.0,0.0,0.0,16
,37.50%,25.00%,37.50%,0.00%,0.00%,,,,,,,
KINE-433-100,17,13,8,0,1,39 3.154,0.0,0.0,0.0,1.0,0.0,40 FLUCKEY J
,43.59%,33.33%,20.51%,0.00%,2.56%,,,,,,,
COURSE TOTAL:,17,13,8,0,1,39 3.154,0.0,0.0,0.0,1.0,0.0,40
,43.59%,33.33%,20.51%,0.00%,2.56%,,,,,,,
KINE-439-900,1,4,0,0,0,5 3.200,0.0,0.0,0.0,0.0,0.0,5 MARTIN S
,20.00%,80.00%,0.00%,0.00%,0.00%,,,,,,,
COURSE TOTAL:,1,4,0,0,0,5 3.200,0.0,0.0,0.0,0.0,0.0,5
,20.00%,80.00%,0.00%,0.00%,0.00%,,,,,,,
KINE-482-900,9,4,2,0,1,16 3.250,0.0,0.0,0.0,0.0,0.0,16 BUCHANAN J
,56.25%,25.00%,12.50%,0.00%,6.25%,,,,,,,
COURSE TOTAL:,9,4,2,0,1,16 3.250,0.0,0.0,0.0,0.0,0.0,16
,56.25%,25.00%,12.50%,0.00%,6.25%,,,,,,,
KINE-483-302,1,4,2,0,0,7 2.857,0.0,0.0,0.0,0.0,0.0,7 MARTIN S
,14.29%,57.14%,28.57%,0.00%,0.00%,,,,,,,
EHRD-481-300,6,1,0 0,,0,7 3.857,1.0,0.0,0.0,0.0,0.0,8 MARTINEZ A
,85.71%,14.29%,0.00%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,6,1,0 0,,0,7 3.857,1.0,0.0,0.0,0.0,0.0,8
,85.71%,14.29%,0.00%0.00%,,0.00%,,,,,,,
EHRD-484-900,15,0,0 0,,0,15 4.000,0.0,0.0,0.0,0.0,0.0,15 MARTINEZ A
,100.00%,0.00%,0.00%0.00%,,0.00%,,,,,,,
EHRD-484-950,22,3,1 0,,0,26 3.808,0.0,0.0,0.0,0.0,0.0,26 MARTINEZ A
,84.62%,11.54%,3.85%0.00%,,0.00%,,,,,,,
COURSE TOTAL:,37,3,1 0,,0,41 3.878,0.0,0.0,0.0,0.0,0.0,41
